,,,,25 Nov - 24 Dec 2025,,,,,,,
,,4,S: SLICKLINE UNIT,,,,,,Sum Mob / Demob Cost:,0,
,,,,,,,,,Sum Charter Rate:,336975000,
,,,,,,,,,Sum Fuel Price:,379907216.66666657,
,,,,,,,,,Active days of this month:,29.99965277777777,
Date,WELL,WBS/ CC,"PSC
NUMBER","TIME
COMMENCED","TIME
COMPLETED","HOURS
WORKED","MONTHLY
C / H %","FUEL COST
OF BOATS","HIRE RATE
OF BOATS","MOB/DEMOB
FEES","TOTAL BOAT
COST / WELL"
2025-11-25 00:00:00,"S-15BP1    - (00:00-18:00)
R-11RD3    - (18:00-24:00)","2191C0006D-25165
2191C0006D-25169",OG 01,00:00:00,23:59:59,23.999722222222225,0.037836634765190294,12887700,12750000,0,25637700
2025-11-26 00:00:00,Sepinggan R-11RD3,2191C0006D-25169,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,8403383.333333334,8500000,0,16903383.333333336
2025-11-27 00:00:00,Sepinggan R-11RD3,2191C0006D-25169,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,7385933.333333333,8500000,0,15885933.333333332
2025-11-28 00:00:00,Sepinggan R-11RD3,2191C0006D-25169,OG 01,00:00:00,23:59:59,23.999722222222225,0.029453223532903035,9609250,9925000,0,19534250
2025-11-29 00:00:00,Sepinggan R-11RD3,2191C0006D-25169,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,6842216.666666667,8500000,0,15342216.666666668
2025-11-30 00:00:00,Sepinggan R-11RD3,2191C0006D-25169,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,9480050,8500000,0,17980050
2025-12-01 00:00:00,Sepinggan R-11RD3,2191C0006D-25169,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,7289033.333333333,8500000,0,15789033.333333332
2025-12-02 00:00:00,Sepinggan R-11RD3,2191C0006D-25169,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,8236500,8500000,0,16736500
2025-12-03 00:00:00,Sepinggan R-11RD3,2191C0006D-25169,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,6852983.333333333,8500000,0,15352983.333333332
2025-12-04 00:00:00,"R-11RD3   - (00:00-12:00)
S-7RD2     - (12:00-24:00)","2191C0006D-25169
2191C0006D-25167",OG 01,00:00:00,23:59:59,23.999722222222225,0.05260034127160768,20462050,17725000,0,38187050
2025-12-05 00:00:00,Sepinggan S-7RD2,2191C0006D-25167,OG 01,00:00:00,23:59:59,23.999722222222225,0.029453223532903035,9259333.333333334,9925000,0,19184333.333333336
2025-12-06 00:00:00,Sepinggan S-7RD2,2191C0006D-25167,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,8602566.666666666,8500000,0,17102566.666666664
2025-12-07 00:00:00,"S-7RD2   - (00:00-21:00)
SRN-9     - (21:00-24:00)","2191C0006D-25167
GKT2/8WO/2619W507OC_26-190-507-OO",OG 01,00:00:00,23:59:59,23.999722222222225,0.037836634765190294,10804350,12750000,0,23554350
2025-12-08 00:00:00,Seturian SRN-9,GKT2/8WO/2619W507OC_26-190-507-OO,OG 01,00:00:00,23:59:59,23.999722222222225,0.03130796053119668,12462416.666666668,10550000,0,23012416.666666668
2025-12-09 00:00:00,Seturian SRN-9,GKT2/8WO/2619W507OC_26-190-507-OO,OG 01,00:00:00,23:59:59,23.999722222222225,0.17805475183618963,102164900,60000000,0,162164900
2025-12-10 00:00:00,"SRN-9        - (00:00-15:00)
SRN-1ST1 - (15:00-24:00)","GKT2/8WO/2619W507OC_26-190-507-OO
GKT2/8WO/2619W505OC_26-190-505-OO",OG 01,00:00:00,23:59:59,23.999722222222225,0.018695748942799913,8451833.333333334,6300000,0,14751833.333333334
2025-12-11 00:00:00,Seturian SRN-1ST1,GKT2/8WO/2619W505OC_26-190-505-OO,OG 01,00:00:00,23:59:59,23.999722222222225,0.018695748942799913,7402083.333333333,6300000,0,13702083.333333332
2025-12-12 00:00:00,Seturian SRN-9,2191C0006D-25172,OG 01,00:00:00,23:59:59,23.999722222222225,0.018695748942799913,8505666.666666666,6300000,0,14805666.666666666
2025-12-13 00:00:00,Seturian SRN-9,2191C0006D-25172,OG 01,00:00:00,23:59:59,23.999722222222225,0.018695748942799913,6761466.666666667,6300000,0,13061466.666666668
2025-12-14 00:00:00,"SRN-9        - (00:00-12:00)
S-15BP1    - (12:00-24:00)","2191C0006D-25172
2191C0006D-25174",OG 01,00:00:00,23:59:59,23.999722222222225,0.03880109800430299,13127258.333333332,13075000,0,26202258.333333332
2025-12-15 00:00:00,Sepinggan S-15BP1,2191C0006D-25174,OG 01,00:00:00,23:59:59,23.999722222222225,0.033682023889012536,9646933.333333334,11350000,0,20996933.333333336
2025-12-16 00:00:00,Sepinggan S-15BP1,2191C0006D-25174,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,7752000,8500000,0,16252000
2025-12-17 00:00:00,Sepinggan S-6RD4,2191C0006D-25175,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,9803050,8500000,0,18303050
2025-12-18 00:00:00,Sepinggan S-6RD4,2191C0006D-25175,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,9275483.333333334,8500000,0,17775483.333333336
2025-12-19 00:00:00,Sepinggan S-6RD4,2191C0006D-25175,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,7547433.333333333,8500000,0,16047433.333333332
2025-12-20 00:00:00,Sepinggan S-6RD4,2191C0006D-25175,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,10131433.333333334,8500000,0,18631433.333333336
2025-12-21 00:00:00,Sepinggan S-6RD4,2191C0006D-25175,OG 01,00:00:00,23:59:59,23.999722222222225,0.018918317382595147,7889275,6375000,0,14264275
2025-12-22 00:00:00,"S-6RD4    - 00:00-09:00)
R-5RD1    - (09:00-24:00)","2191C0006D-25175
2191C0006D-25179",OG 01,00:00:00,23:59:59,23.999722222222225,0.05890644706580607,16946733.333333332,19850000,0,36796733.33333333
2025-12-23 00:00:00,Sepinggan R-5RD1,2191C0006D-25179,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,5620200,8500000,0,14120200
2025-12-24 00:00:00,Sepinggan R-5RD1,2191C0006D-25179,OG 01,00:00:00,23:59:59,23.999722222222225,0.02522442317679353,10303700,8500000,0,18803700
-,,,,,,0,0,0,0,0,0
,,,,,,719.9916666666664,0.9999999999999999,379907216.66666657,336975000,0,716882216.6666669
